MainID,TaxonID,DataSourceID,BiotopeID,LocationID,SamplingUnits,SamplingProtocol,SourceDimension,SamplingEffort,SpatialDensity,SourceTransform,SourceTransformReference,AssociatedDataSets,Reliability,StartYear,EndYear,SamplingFrequency,DatasetLength,Notes,SiblyFittedTheta,SiblyThetaCILower,SiblyThetaCIUpper,SiblyExtremeNEffect,SiblyReturnRate,SiblyCarryingCapacity
8935,11639,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1989,1993,"52",3.6000000000000000e+01,"None",,,,0,,
8936,11640,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.5900000000000000e+02,"None",,,,0,,
8937,11641,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1992,"52",1.3000000000000000e+01,"None",,,,0,,
8938,11642,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1978,1993,"52",1.9000000000000000e+01,"None",,,,0,,
8939,11643,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52*",9.2000000000000000e+02,"None",,,,0,,
8940,11644,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",2.6800000000000000e+02,"None",,,,0,,
8941,11645,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1988,"52",1.7000000000000000e+01,"None",,,,0,,
8942,11646,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",4.1700000000000000e+02,"None",,,,0,,
8943,11647,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",2.3000000000000000e+01,"None",,,,0,,
8944,11648,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1976,1993,"52",1.4000000000000000e+01,"None",,,,0,,
8945,11649,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",3.8600000000000000e+02,"None",,,,0,,
8946,11650,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1992,"52",1.7700000000000000e+02,"None",,,,0,,
8947,11651,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",5.4600000000000000e+02,"None",,,,0,,
8948,11652,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.9500000000000000e+02,"None",,,,0,,
8949,11653,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",8.5000000000000000e+01,"None",,,,0,,
8950,11654,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",1.7500000000000000e+02,"None",,,,0,,
8951,11655,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",1.7000000000000000e+01,"None",,,,0,,
8952,11656,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.7000000000000000e+01,"None",,,,0,,
8953,11657,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.2100000000000000e+02,"None",,,,0,,
8954,11658,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1986,1993,"52",1.0000000000000000e+01,"None",,,,0,,
8955,11659,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",6.0000000000000000e+01,"None",,,,0,,
8956,11660,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",5.6000000000000000e+01,"None",,,,0,,
8957,11661,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",3.4200000000000000e+02,"None",,,,0,,
8958,11662,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.2800000000000000e+02,"None",,,,0,,
8959,11663,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.2000000000000000e+01,"None",,,,0,,
8960,11664,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.1800000000000000e+02,"None",,,,0,,
8961,11665,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.6000000000000000e+01,"None",,,,0,,
8962,11666,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1991,"52",1.1300000000000000e+02,"None",,,,0,,
8963,11667,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",5.3100000000000000e+02,"None",,,,0,,
8964,11668,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1988,"52",2.9000000000000000e+01,"None",,,,0,,
8965,11669,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",3.6000000000000000e+01,"None",,,,0,,
8966,11670,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1977,1993,"52",2.1000000000000000e+01,"None",,,,0,,
8967,11671,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1980,1993,"52",1.8000000000000000e+01,"None",,,,0,,
8968,11672,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1977,1992,"52",2.6000000000000000e+01,"None",,,,0,,
8970,11674,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1982,1991,"52",1.1000000000000000e+01,"None",,,,0,,
8971,11675,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1983,1993,"52",1.0000000000000000e+01,"None",,,,0,,
8972,11676,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",5.5700000000000000e+02,"None",,,,0,,
8973,11677,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1992,"52",1.7000000000000000e+01,"None",,,,0,,
8974,11678,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1976,1992,"52",6.7000000000000000e+01,"None",,,,0,,
8975,11679,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",2.4000000000000000e+01,"None",,,,0,,
8976,11680,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",6.8200000000000000e+02,"None",,,,0,,
8977,11681,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",4.0600000000000000e+02,"None",,,,0,,
8978,11682,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",2.3000000000000000e+02,"None",,,,0,,
8979,11683,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1992,"52",8.4000000000000000e+01,"None",,,,0,,
8980,11684,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",5.4100000000000000e+02,"None",,,,0,,
8981,11685,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1992,"52",6.8000000000000000e+01,"None",,,,0,,
8982,11686,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",7.3000000000000000e+01,"None",,,,0,,
8983,11687,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",3.8100000000000000e+02,"None",,,,0,,
8984,11688,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",7.1200000000000000e+02,"None",,,,0,,
8985,11689,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1988,"52",7.4000000000000000e+01,"None",,,,0,,
8986,11690,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",1.5500000000000000e+02,"None",,,,0,,
8987,11691,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",4.5900000000000000e+02,"None",,,,0,,
8988,11692,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1976,1993,"52",7.6000000000000000e+01,"None",,,,0,,
8989,11693,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",7.6000000000000000e+01,"None",,,,0,,
8990,11694,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.4500000000000000e+02,"None",,,,0,,
8991,11695,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",3.6700000000000000e+02,"None",,,,0,,
8992,11696,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1991,"52",1.5000000000000000e+01,"None",,,,0,,
8993,11697,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.2800000000000000e+02,"None",,,,0,,
8994,11698,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",4.5600000000000000e+02,"None",,,,0,,
8995,11699,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",5.4000000000000000e+02,"None",,,,0,,
8996,11700,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",3.8600000000000000e+02,"None",,,,0,,
8997,11701,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1976,1994,"52",3.5200000000000000e+02,"None",,,,0,,
8998,11702,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",3.6900000000000000e+02,"None",,,,0,,
8999,11703,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1992,"52",3.4000000000000000e+01,"None",,,,0,,
9000,11704,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1984,"52",1.4000000000000000e+01,"None",,,,0,,
9001,11705,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",5.1200000000000000e+02,"None",,,,0,,
9002,11706,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",2.0200000000000000e+02,"None",,,,0,,
9003,11707,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",2.3000000000000000e+02,"None",,,,0,,
9004,11708,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1977,1993,"52",7.5000000000000000e+01,"None",,,,0,,
9005,11709,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",1.8200000000000000e+02,"None",,,,0,,
9006,11710,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1987,"52",6.2000000000000000e+01,"None",,,,0,,
9007,11711,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",2.4000000000000000e+01,"None",,,,0,,
9008,11712,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1979,1993,"52",1.3000000000000000e+01,"None",,,,0,,
9009,11713,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",6.6000000000000000e+01,"None",,,,0,,
9010,11714,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",9.1000000000000000e+01,"None",,,,0,,
9011,11715,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1976,1993,"52",1.0600000000000000e+02,"None",,,,0,,
9012,11716,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1993,"52",6.8000000000000000e+01,"None",,,,0,,
9013,11717,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1976,1994,"52",3.5000000000000000e+01,"None",,,,0,,
9014,11718,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",6.3000000000000000e+01,"None",,,,0,,
9015,11719,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",2.9500000000000000e+02,"None",,,,0,,
9016,11720,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.4900000000000000e+02,"None",,,,0,,
9017,11721,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1992,"52",2.0000000000000000e+01,"None",,,,0,,
9018,11722,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1985,"52",1.0000000000000000e+01,"None",,,,0,,
9019,11723,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1977,1992,"52",2.3000000000000000e+01,"None",,,,0,,
9020,11724,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1979,1992,"52",1.1000000000000000e+01,"None",,,,0,,
9021,11725,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1993,"52",1.4900000000000000e+02,"None",,,,0,,
9022,11726,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",3.0000000000000000e+01,"None",,,,0,,
9023,11727,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1994,"52",1.0000000000000000e+02,"None",,,,0,,
9024,11728,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1978,1993,"52",1.1000000000000000e+01,"None",,,,0,,
9025,11729,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1979,1991,"52",2.4000000000000000e+01,"None",,,,0,,
9026,11730,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1980,1992,"52",1.4000000000000000e+01,"None",,,,0,,
9027,11731,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1980,1994,"52",9.7000000000000000e+01,"None",,,,0,,
9028,11732,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1980,1990,"52",1.1000000000000000e+01,"None",,,,0,,
9029,11733,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1981,1993,"52",2.3000000000000000e+01,"None",,,,0,,
9030,11734,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1981,1994,"52",1.2500000000000000e+02,"None",,,,0,,
9031,11735,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1981,1992,"52",1.6000000000000000e+01,"None",,,,0,,
9032,11736,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1983,1993,"52",1.8000000000000000e+01,"None",,,,0,,
9033,11737,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1984,1991,"52",2.5000000000000000e+01,"None",,,,0,,
9034,11738,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1984,1993,"52",1.2000000000000000e+01,"None",,,,0,,
9035,11739,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1994,"52",4.0000000000000000e+01,"None",,,,0,,
9036,11740,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",5.8800000000000000e+02,"None",,,,0,,
9037,11741,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.5000000000000000e+02,"None",,,,0,,
9038,11742,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.0600000000000000e+02,"None",,,,0,,
9039,11743,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1994,"52",2.1400000000000000e+02,"None",,,,0,,
9040,11744,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",4.8000000000000000e+01,"None",,,,0,,
9041,11745,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",4.6200000000000000e+02,"None",,,,0,,
9042,11746,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1988,"52",7.8000000000000000e+01,"None",,,,0,,
9043,11747,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1980,1992,"52",1.4000000000000000e+01,"None",,,,0,,
9044,11748,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1992,"52",4.8000000000000000e+01,"None",,,,0,,
9045,11749,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1979,1993,"52",1.7000000000000000e+01,"None",,,,0,,
9046,11750,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",2.2900000000000000e+02,"None",,,,0,,
9047,11751,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.1900000000000000e+02,"None",,,,0,,
9048,11752,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",2.6500000000000000e+02,"None",,,,0,,
9049,11753,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",8.4000000000000000e+01,"None",,,,0,,
9050,11754,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1993,"52",1.3000000000000000e+01,"None",,,,0,,
9051,11755,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1976,1993,"52",5.8000000000000000e+01,"None",,,,0,,
9052,11756,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",6.1600000000000000e+02,"None",,,,0,,
9053,11757,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1978,1990,"52",1.8000000000000000e+01,"None",,,,0,,
9054,11758,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",4.3000000000000000e+01,"None",,,,0,,
9055,11759,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1994,"52",5.2300000000000000e+02,"None",,,,0,,
9056,11760,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.2700000000000000e+02,"None",,,,0,,
9057,11761,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1976,1993,"52",4.8000000000000000e+01,"None",,,,0,,
9058,11762,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1977,1991,"52",2.0000000000000000e+01,"None",,,,0,,
9059,11763,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",8.6000000000000000e+01,"None",,,,0,,
9060,11764,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1976,1994,"52",8.3000000000000000e+01,"None",,,,0,,
9061,11765,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.7400000000000000e+02,"None",,,,0,,
9062,11766,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",2.2000000000000000e+01,"None",,,,0,,
9063,11767,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",1.6300000000000000e+02,"None",,,,0,,
9064,11768,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1993,"52",1.9000000000000000e+01,"None",,,,0,,
9065,11769,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",5.5300000000000000e+02,"None",,,,0,,
9066,11770,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",1.0900000000000000e+02,"None",,,,0,,
9067,11771,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1977,1993,"52",7.5000000000000000e+01,"None",,,,0,,
9068,11772,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1978,1993,"52",4.9000000000000000e+01,"None",,,,0,,
9069,11773,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1979,1993,"52",6.6000000000000000e+01,"None",,,,0,,
9070,11774,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1990,"52",2.6000000000000000e+01,"None",,,,0,,
9071,11775,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",4.7000000000000000e+01,"None",,,,0,,
9072,11776,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1992,"52",1.6000000000000000e+01,"None",,,,0,,
9073,11777,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",4.3000000000000000e+01,"None",,,,0,,
9074,11778,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",3.6300000000000000e+02,"None",,,,0,,
9075,11779,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1978,1992,"52",4.1000000000000000e+01,"None",,,,0,,
9076,11780,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1993,"52",6.2000000000000000e+01,"None",,,,0,,
9077,11781,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1992,"52",2.5000000000000000e+01,"None",,,,0,,
9078,11782,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.8700000000000000e+02,"None",,,,0,,
9079,11783,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.0200000000000000e+02,"None",,,,0,,
9080,11784,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",2.2000000000000000e+02,"None",,,,0,,
9081,11785,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1978,1992,"52",4.1000000000000000e+01,"None",,,,0,,
9082,11786,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1994,"52",2.8800000000000000e+02,"None",,,,0,,
9083,11787,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1982,1993,"52",3.8000000000000000e+01,"None",,,,0,,
9084,11788,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1979,1993,"52",6.6000000000000000e+01,"None",,,,0,,
9085,11789,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1981,1993,"52",1.0000000000000000e+01,"None",,,,0,,
9086,11790,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1981,1992,"52",1.4000000000000000e+01,"None",,,,0,,
9087,11791,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1981,1993,"52",4.8000000000000000e+01,"None",,,,0,,
9088,11792,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1977,1992,"52",2.1000000000000000e+01,"None",,,,0,,
9089,11793,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1992,"52",5.3000000000000000e+01,"None",,,,0,,
9090,11794,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",2.0700000000000000e+02,"None",,,,0,,
9091,11795,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",3.9000000000000000e+01,"None",,,,0,,
9092,11796,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1993,"52",2.3000000000000000e+01,"None",,,,0,,
9093,11797,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",3.6600000000000000e+02,"None",,,,0,,
9094,11798,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",9.0100000000000000e+02,"None",,,,0,,
9095,11799,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1977,1993,"52",3.9000000000000000e+01,"None",,,,0,,
9096,11800,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",5.1300000000000000e+02,"None",,,,0,,
9097,11801,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.6800000000000000e+02,"None",,,,0,,
9098,11802,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",5.4000000000000000e+01,"None",,,,0,,
9099,11803,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",3.4700000000000000e+02,"None",,,,0,,
9100,11804,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",4.4000000000000000e+02,"None",,,,0,,
9101,11805,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1975,1994,"52",1.8600000000000000e+02,"None",,,,0,,
9102,11806,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",2.6100000000000000e+02,"None",,,,0,,
9103,11807,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1994,"52",4.4500000000000000e+02,"None",,,,0,,
9104,11808,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",1.2200000000000000e+02,"None",,,,0,,
9105,11809,512,321,10660,"All Individuals","Count","Count","Sample","None","None","None","None",3.0000000000000000e+00,1974,1993,"52",9.3000000000000000e+01,"None",,,,0,,
