LocationID,ExactName,TownName,CountyStateProvince,Country,Continent,Ocean,LongitudeDegrees,LongitudeMinutes,EorW,LatitudeDegrees,LatitudeMinutes,NorS,LongDD,LatDD,North,East,South,West,Altitude,Area,Notes,SpatialAccuracy,LocationExtent
10641,"South-East England","Not applicable","Not applicable","UK - England","Europe","Not applicable",0.0000000000000000e+00,0.0000000000000000e+00,,5.1000000000000000e+01,3.0000000000000000e+01,"N",0.0000000000000000e+00,5.1500000000000000e+01,51.8200000000,1.4300000000,50.7200000000,-1.6800000000,,,"None",2,1
10642,"Wales","Not applicable","Not applicable","UK - Wales","Europe","Not applicable",3.0000000000000000e+00,3.0000000000000000e+01,"W",5.2000000000000000e+01,3.0000000000000000e+01,"N",-3.5000000000000000e+00,5.2500000000000000e+01,53.4200000000,-2.6300000000,51.3700000000,-4.3300000000,,,"None",3,1
10643,"South-West England","Not applicable","Not applicable","UK - England","Europe","Not applicable",2.0000000000000000e+00,3.0000000000000000e+01,"W",5.1000000000000000e+01,3.0000000000000000e+01,"N",-2.5000000000000000e+00,5.1500000000000000e+01,51.8200000000,-1.6800000000,49.9500000000,-5.7200000000,,,"None",2,1
10644,"Kralo Heath, Dwingelder Veld, Site Z","Dwingelo/Spier","Drenthe","Netherlands","Europe","Not applicable",6.0000000000000000e+00,2.2000000000000000e+01,"E",5.2000000000000000e+01,4.9000000000000000e+01,"N",6.3666666666666663e+00,5.2816666666666670e+01,52.8200000000,6.3700000000,52.8200000000,6.3700000000,,2.0000000000000000e+00,"None",3,4
10645,"Kralo Heath, Dwingelder Veld, Site N","Dwingelo/Spier","Drenthe","Netherlands","Europe","Not applicable",6.0000000000000000e+00,2.2000000000000000e+01,"E",5.2000000000000000e+01,4.9000000000000000e+01,"N",6.3666666666666663e+00,5.2816666666666670e+01,52.8200000000,6.3700000000,52.8200000000,6.3700000000,,2.0000000000000000e+00,"None",3,4
10646,"Kralo Heath, Dwingelder Veld, Site CB","Dwingelo/Spier","Drenthe","Netherlands","Europe","Not applicable",6.0000000000000000e+00,2.2000000000000000e+01,"E",5.2000000000000000e+01,4.9000000000000000e+01,"N",6.3666666666666663e+00,5.2816666666666670e+01,52.8200000000,6.3700000000,52.8200000000,6.3700000000,,2.0000000000000000e+00,"None",3,4
10647,"Kralo Heath, Dwingelder Veld","Dwingelo/Spier","Drenthe","Netherlands","Europe","Not applicable",6.0000000000000000e+00,2.2000000000000000e+01,"E",5.2000000000000000e+01,4.9000000000000000e+01,"N",6.3666666666666663e+00,5.2816666666666670e+01,52.8200000000,6.3700000000,52.8200000000,6.3700000000,,1.6000000000000000e+03,"None",3,2
10648,"Wijster Biological Station","Wijster","Drenthe","Netherlands","Europe","Not applicable",6.0000000000000000e+00,3.0000000000000000e+01,"E",5.2000000000000000e+01,4.9000000000000000e+01,"N",6.5000000000000000e+00,5.2816666666666670e+01,52.8200000000,6.5000000000,52.8200000000,6.5000000000,,1.7000000000000001e-01,"None",4,4
10649,"Cothill","Cothill","Oxfordshire","UK - England","Europe","Not applicable",1.0000000000000000e+00,1.9000000000000000e+01,"W",5.1000000000000000e+01,4.5000000000000000e+01,"N",-1.3166666666666667e+00,5.1750000000000000e+01,51.7000000000,-1.3200000000,51.6800000000,-1.3300000000,,7.0000000000000000e+00,"The site was between Cothill and Dry Sandford.",4,3
10650,"S. (Sudur) Mulasysla and E. (Austur) Skaftafellssysla","Not applicable","S. (Sudur) Mulasysla and E. (Austur) Skaftafellssysla","Iceland","Europe","Not applicable",1.5000000000000000e+01,0.0000000000000000e+00,"W",6.4000000000000000e+01,3.0000000000000000e+01,"N",-1.5000000000000000e+01,6.4500000000000000e+01,65.2000000000,-13.5000000000,63.7500000000,-17.3700000000,,,"None",3,1
10651,"Grytubakkahreppur, Tjorneshreppur, Prestholarhreppur, Saudaneshreppur and Borgarfjardarhreppur. (Five coastal communes)","Not applicable","N. (Nordur) and S. (Sudur) Thingeyjarsysla and N. (Nordur) Mulasysla","Iceland","Europe","Not applicable",1.6000000000000000e+01,0.0000000000000000e+00,"W",6.6000000000000000e+01,3.0000000000000000e+01,"N",-1.6000000000000000e+01,6.6500000000000000e+01,66.5000000000,-13.7500000000,65.5000000000,-18.1300000000,,,"Co-ordinates of Prestholarhreppur.",3,1
10652,"N. (Nordur) and S. (Sudur) Thingeyjarsysla and N. (Nordur) Mulasysla except areas in Loc 10651. (Inland cummunes)","Not applicable","N. (Nordur) and S. (Sudur) Thingeyjarsysla and N. (Nordur) Mulasysla","Iceland","Europe","Not applicable",1.6000000000000000e+01,0.0000000000000000e+00,"W",6.5000000000000000e+01,3.0000000000000000e+01,"N",-1.6000000000000000e+01,6.5500000000000000e+01,66.5000000000,-13.5000000000,64.5300000000,-17.5000000000,,,"Co-ordinates of the middle of the counties.",3,1
10653,"Zevergem","Zevergem","Oost-Vlaanderen","Belgium","Europe","Not applicable",3.0000000000000000e+00,4.2000000000000000e+01,"E",5.0000000000000000e+01,5.8000000000000000e+01,"N",3.7000000000000002e+00,5.0966666666666669e+01,50.9700000000,3.7000000000,50.9700000000,3.7000000000,,1.6000000000000000e+01,"None",3,3
10654,"Liesbos, Breda","Liesbos, Breda","Noord - Brabant","Netherlands","Europe","Not applicable",4.0000000000000000e+00,4.6000000000000000e+01,"E",5.1000000000000000e+01,3.5000000000000000e+01,"N",4.7666666666666666e+00,5.1583333333333336e+01,51.5800000000,4.7300000000,51.5800000000,4.7300000000,,,"Co-ordinates for Breda.",4,2
10655,"Vlieland Island","Not applicable","Friesland","Netherlands","Europe","Not applicable",5.0000000000000000e+00,0.0000000000000000e+00,"E",5.3000000000000000e+01,1.6000000000000000e+01,"N",5.0000000000000000e+00,5.3266666666666666e+01,53.2700000000,4.9000000000,53.2700000000,4.9000000000,,,"None",4,2
10656,"Vaasa","Not applicable","Vaasa","Finland","Europe","Not applicable",2.2000000000000000e+01,3.0000000000000000e+01,"E",6.3000000000000000e+01,0.0000000000000000e+00,"N",2.2500000000000000e+01,6.3000000000000000e+01,63.0800000000,21.6000000000,63.0800000000,21.6000000000,,,"None",3,2
10657,"Col-Bretolet","Cou-Bretolet","Valais","Switzerland","Europe","Not applicable",7.0000000000000000e+00,3.0000000000000000e+01,"E",4.6000000000000000e+01,1.5000000000000000e+01,"N",7.5000000000000000e+00,4.6250000000000000e+01,46.2000000000,7.4000000000,46.2000000000,7.4000000000,,,"Co-ordinates for the Valais area. Either altitude 1925m or area of study 1925m^2.",3,2
10658,"Northeastern Devon Island, Queen Elizabeth Islands.","Not applicable","Northwest Territories","Canada","North America","Not applicable",8.5000000000000000e+01,0.0000000000000000e+00,"W",7.6000000000000000e+01,0.0000000000000000e+00,"N",-8.5000000000000000e+01,7.6000000000000000e+01,77.0200000000,-79.2700000000,74.4700000000,-97.0700000000,,1.9166000000000000e+04,"None",4,2
10659,"Northern Department, (Alberta, Saskatchewan, Manitoba, Western Ontario and the Mackenzie River basin in the Northwest Territories.)","Not applicable","Alberta/Saskatchewan/Manitoba/Ontario/Northwest Territories","Canada","North America","Not applicable",1.0500000000000000e+02,0.0000000000000000e+00,"W",5.5000000000000000e+01,0.0000000000000000e+00,"N",-1.0500000000000000e+02,5.5000000000000000e+01,69.4200000000,-87.0000000000,49.0000000000,-139.5000000000,,,"None",3,1
10660,"Barro Colorado Island, Panama canal","Not applicable","Panama Canal zone","Panama","South America","Not applicable",7.9000000000000000e+01,5.0000000000000000e+01,"E",9.0000000000000000e+00,1.0000000000000000e+01,"N",7.9833333333333329e+01,9.1666666666666661e+00,9.1700000000,-79.8300000000,9.1700000000,-79.8300000000,,,"None",4,2
10661,"Mackenzie River District","Not applicable","Northwest Territories","Canada","North America","Not applicable",1.1600000000000000e+02,0.0000000000000000e+00,"W",6.4000000000000000e+01,0.0000000000000000e+00,"N",-1.1600000000000000e+02,6.4000000000000000e+01,69.4200000000,-103.0000000000,54.3300000000,-139.5000000000,,,"None",2,1
10662,"Nova Scotia and New Brunswick","Not applicable","Nova Scotia/New Brunswick","Canada","North America","Not applicable",6.5000000000000000e+01,0.0000000000000000e+00,"W",4.7000000000000000e+01,0.0000000000000000e+00,"N",-6.5000000000000000e+01,4.7000000000000000e+01,49.2200000000,-56.5000000000,43.4000000000,-74.6700000000,,,"None",3,1
10663,"Middle West Provinces and Northwest Territories","Not applicable","Manitoba/Saskatchewan/Alberta/Northwest Territories","Canada","North America","Not applicable",1.1000000000000000e+02,0.0000000000000000e+00,"W",6.0000000000000000e+01,0.0000000000000000e+00,"N",-1.1000000000000000e+02,6.0000000000000000e+01,78.6700000000,-88.8300000000,49.0000000000,-136.0700000000,,,"None",3,1
10664,"Southwestern Alberta","Not applicable","Alberta","Canada","North America","Not applicable",1.1800000000000000e+02,0.0000000000000000e+00,"W",5.2000000000000000e+01,0.0000000000000000e+00,"N",-1.1800000000000000e+02,5.2000000000000000e+01,53.7500000000,-114.0000000000,49.0000000000,-119.9300000000,,7.0000000000000000e+02,"700ha study area in South-western Alberta. Approximate co-ordinates.",2,1
10665,"Bearsdale Springs seed production area, near Drummond","Drummond","Wisconsin","USA","North America","Not applicable",9.1000000000000000e+01,1.0000000000000000e+01,"W",4.6000000000000000e+01,1.5000000000000000e+01,"N",-9.1166666666666671e+01,4.6250000000000000e+01,46.3000000000,-91.4000000000,46.3000000000,-91.4000000000,,,"Co-ordinates of Drummond given.",1,2
10666,"Fort Colvile, near Kettle Falls","Kettle Falls","Washington","USA","North America","Not applicable",1.1800000000000000e+02,0.0000000000000000e+00,"W",4.8000000000000000e+01,4.2000000000000000e+01,"N",-1.1800000000000000e+02,4.8700000000000003e+01,48.5300000000,-117.9000000000,48.5300000000,-117.9000000000,,,"Fort Colvile was upriver from Kettle Falls, approximate co-ordinates given.",2,3
10667,"Ashburton County, Canterbury","Canterbury","Kent","New Zealand","Australia","Not applicable",1.7100000000000000e+02,4.6000000000000000e+01,"E",4.3000000000000000e+01,5.4000000000000000e+01,"S",1.7176666666666668e+02,-4.3899999999999999e+01,-43.9000000000,171.7700000000,-43.9000000000,171.7700000000,,,"Co-ordinates of Ashburton.",2,2
10668,"Cannock Chase Forest, near Birmingham","Birmingham","Staffordshire","UK - England","Europe","Not applicable",2.0000000000000000e+00,0.0000000000000000e+00,"W",5.2000000000000000e+01,4.0000000000000000e+01,"N",-2.0000000000000000e+00,5.2666666666666664e+01,52.7800000000,-1.9000000000,52.7000000000,-2.0300000000,,2.7000000000000000e+02,"Actual study area is 5ha.",3,3
10669,"Sheffield Orchard","Kentville","Nova Scotia","Canada","North America","Not applicable",6.4000000000000000e+01,3.0000000000000000e+01,"W",4.5000000000000000e+01,4.0000000000000000e+00,"N",-6.4500000000000000e+01,4.5066666666666670e+01,45.0700000000,-64.5000000000,45.0700000000,-64.5000000000,,3.2000000000000002e+00,"Exact location of the study site is not given. The author is based at a research station in Kentville so this has been given as location.",3,3
10670,"Jasper Ridge, Stanford University Campus, San Francisco","San Francisco","California","USA","North America","Not applicable",1.2200000000000000e+02,8.0000000000000000e+00,"W",3.7000000000000000e+01,2.0000000000000000e+01,"N",-1.2213333333333334e+02,3.7333333333333336e+01,37.4000000000,-122.2000000000,37.4000000000,-122.2000000000,2.0000000000000000e+02,,"None",3,2
10671,"Eagle Creek","Eagle Creek","Alaska","USA","North America","Not applicable",1.5200000000000000e+02,0.0000000000000000e+00,"W",6.2000000000000000e+01,0.0000000000000000e+00,"N",-1.5200000000000000e+02,6.2000000000000000e+01,68.6100000000,-162.7500000000,68.6100000000,-162.7500000000,1.0670000000000000e+03,3.8850000000000000e+03,"Co-ordinates for central Alaska. Altitude 2600-4400 ft. Area 15 sq miles.",3,2
10672,"Tranoy Island, Tranoy Township.","Tranoy Island, Tranoy Township.","Troms","Norway","Europe","Not applicable",1.7000000000000000e+01,3.0000000000000000e+01,"E",6.9000000000000000e+01,1.5000000000000000e+01,"N",1.7500000000000000e+01,6.9250000000000000e+01,69.2500000000,17.5000000000,69.2500000000,17.5000000000,3.1000000000000000e+01,1.2500000000000000e+02,"31m is the highest altitude.",3,3
10673,"Shelligan Burn, Sections ABCDE & F, Southern Perthshire","Crieff","Perth and Kinross","UK - Scotland","Europe","Not applicable",3.0000000000000000e+00,4.0000000000000000e+01,"W",5.6000000000000000e+01,2.5000000000000000e+01,"N",-3.6666666666666665e+00,5.6416666666666664e+01,56.4200000000,-3.6700000000,56.4200000000,-3.6700000000,3.4400000000000000e+02,,"River Almond. Altitude ranges from 550-137m.",4,3
10674,"Kerloch Moor","Kerloch Moor","Aberdeenshire","UK - Scotland","Europe","Not applicable",2.0000000000000000e+00,2.8000000000000000e+01,"W",5.6000000000000000e+01,5.8000000000000000e+01,"N",-2.4666666666666668e+00,5.6966666666666669e+01,56.9700000000,-2.4700000000,56.9700000000,-2.4700000000,,,"Approximate co-ordinates.",2,2
10675,"Wadden Sea coast, North Sea","Not applicable","Not applicable","Multiple or International jurisdiction","Europe","Atlantic",7.0000000000000000e+00,3.0000000000000000e+01,"E",5.4000000000000000e+01,0.0000000000000000e+00,"N",7.5000000000000000e+00,5.4000000000000000e+01,55.5000000000,9.0000000000,52.8800000000,4.7500000000,0.0000000000000000e+00,,"Netherlands, Germany and Denmark.",4,1
10676,"Schleswig Holstein coast","Not applicable","Schleswig - Holstein","Germany","Europe","Not applicable",8.0000000000000000e+00,3.0000000000000000e+01,"E",5.4000000000000000e+01,3.0000000000000000e+01,"N",8.5000000000000000e+00,5.4500000000000000e+01,54.8800000000,11.1300000000,53.3300000000,8.6000000000,,,"None",4,1
10677,"Niedersachsen coast","Not applicable","Niedersachsen","Germany","Europe","Not applicable",8.0000000000000000e+00,0.0000000000000000e+00,"E",5.3000000000000000e+01,4.5000000000000000e+01,"N",8.0000000000000000e+00,5.3750000000000000e+01,53.8700000000,9.0000000000,53.2500000000,7.0000000000,,,"None",4,1
10678,"Northern Netherlands coast","Not applicable","Friesland and Groningen","Netherlands","Europe","Not applicable",6.0000000000000000e+00,0.0000000000000000e+00,"E",5.3000000000000000e+01,3.0000000000000000e+01,"N",6.0000000000000000e+00,5.3500000000000000e+01,53.5000000000,7.0000000000,53.0000000000,4.7500000000,,,"None",3,1
10679,"Helgoland Island","Not applicable","Schleswig - Holstein","Germany","Europe","North Sea",7.0000000000000000e+00,5.2000000000000000e+01,"E",5.4000000000000000e+01,9.0000000000000000e+00,"N",7.8666666666666671e+00,5.4149999999999999e+01,54.1500000000,7.8700000000,54.1500000000,7.8700000000,,,"None",4,2
10680,"Brazilian Amazon, not including state of Mato Grosso","Not applicable","Not applicable","Brazil","South America","Not applicable",5.7000000000000000e+01,0.0000000000000000e+00,"W",1.8000000000000000e+01,0.0000000000000000e+00,"S",-5.7000000000000000e+01,-1.8000000000000000e+01,-5.2000000000,-48.0000000000,-13.7300000000,-74.0000000000,,,"None",2,1
10681,"Amazonas State","Not applicable","Not applicable","Brazil","South America","Not applicable",6.5000000000000000e+01,0.0000000000000000e+00,"W",5.0000000000000000e+00,0.0000000000000000e+00,"S",-6.5000000000000000e+01,-5.0000000000000000e+00,-2.1700000000,-56.0000000000,-9.9700000000,-73.7500000000,,,"None",3,1
10682,"Puruvian Amazon","Not applicable","Loreto","Peru","South America","Not applicable",7.2000000000000000e+01,0.0000000000000000e+00,"W",3.0000000000000000e+00,0.0000000000000000e+00,"S",-7.2000000000000000e+01,-3.0000000000000000e+00,-0.0375000000,-70.0000000000,-8.5000000000,-77.5000000000,,,"None",3,1
10683,"Mid Finland","Not applicable","Not applicable","Finland","Europe","Not applicable",2.7000000000000000e+01,0.0000000000000000e+00,"E",6.5000000000000000e+01,0.0000000000000000e+00,"N",2.7000000000000000e+01,6.5000000000000000e+01,66.5000000000,31.0000000000,63.0000000000,23.0000000000,,,"Approximate co-ordinates.",3,1
10684,"Liminka Bay, excluding islands, Gulf of Bothnia","Oulo","Oulo","Finland","Europe","Not applicable",2.5000000000000000e+01,2.4000000000000000e+01,"E",6.4000000000000000e+01,5.0000000000000000e+01,"N",2.5399999999999999e+01,6.4833333333333329e+01,64.8300000000,25.4000000000,64.8300000000,25.4000000000,0.0000000000000000e+00,,"Total area of Liminka Bay is approximately. 10000ha, with a shoreline of 60km in length.",4,1
10685,"Head of Liminka Bay, Gulf of Bothnia","Not applicable","Not applicable","Finland","Europe","Not applicable",2.5000000000000000e+01,7.0000000000000000e+00,"E",6.5000000000000000e+01,0.0000000000000000e+00,"N",2.5116666666666667e+01,6.5000000000000000e+01,65.0000000000,25.1200000000,65.0000000000,25.1200000000,0.0000000000000000e+00,,"6km stretch of coast.",4,2
10686,"Nieuwkoop","Nieuwkoop","Zuid - Holland","Netherlands","Europe","Not applicable",4.0000000000000000e+00,4.6000000000000000e+01,"E",5.2000000000000000e+01,9.0000000000000000e+00,"N",4.7666666666666666e+00,5.2149999999999999e+01,52.1500000000,4.7700000000,52.1500000000,4.7700000000,,,"None",4,2
10687,"Maarssen","Maarssen","Utrecht","Netherlands","Europe","Not applicable",5.0000000000000000e+00,3.0000000000000000e+00,"E",5.2000000000000000e+01,8.0000000000000000e+00,"N",5.0499999999999998e+00,5.2133333333333333e+01,52.1300000000,5.0500000000,52.1300000000,5.0500000000,,,"None",4,2
10688,"Finland","Not applicable","Not applicable","Finland","Europe","Not applicable",2.7000000000000000e+01,0.0000000000000000e+00,"E",6.4000000000000000e+01,0.0000000000000000e+00,"N",2.7000000000000000e+01,6.4000000000000000e+01,70.0794220000,19.6483310000,59.8049890000,31.5872990000,,3.6031821000000000e+07,"Area:139119 sq miles.",3,1
10689,"Elm Slope, Silwood Park","Ascot","Berkshire","UK - England","Europe","Not applicable",0.0000000000000000e+00,3.8500000000000000e+01,"W",5.1000000000000000e+01,2.4250000000000000e+01,"N",-6.4166666666666672e-01,5.1404166666666669e+01,51.4040000000,-0.6420000000,51.4040000000,-0.6420000000,,1.4330000000000001e-01,"The site faces south and its northern edge is bordered by mixed woodland and a small copse of elms.",6,4
10690,"Finnish Lapland","Not applicable","Lappi","Finland","Europe","Not applicable",2.7000000000000000e+01,0.0000000000000000e+00,"E",6.8000000000000000e+01,0.0000000000000000e+00,"N",2.7000000000000000e+01,6.8000000000000000e+01,70.0700000000,30.0000000000,65.5000000000,20.6300000000,,,"None",3,1
10691,"Tula Region","Tula","Tula Oblast","Russian Federation","Europe","Not applicable",3.7000000000000000e+01,3.8000000000000000e+01,"E",5.4000000000000000e+01,1.1000000000000000e+01,"N",3.7633333333333333e+01,5.4183333333333330e+01,54.1800000000,37.6300000000,54.1800000000,37.6300000000,,,"Co-ordinates given are for the city of Tula.",2,1
10692,"Near Kubbutz Beit (Bet) Oren on Mount Carmel","Bet Oren","Galilee or Samaria","Israel","Asia","Not applicable",3.5000000000000000e+01,0.0000000000000000e+00,"E",3.2000000000000000e+01,4.4000000000000000e+01,"N",3.5000000000000000e+01,3.2733333333333334e+01,32.7300000000,35.0000000000,32.7300000000,35.0000000000,,,"Approximately 80km north of Tel Aviv.",2,2
10693,"Near Kubbutz Beit (Bet) Guvrin","Bet Guvrin","Judaea","Israel","Asia","Not applicable",3.4000000000000000e+01,5.0000000000000000e+01,"E",3.1000000000000000e+01,3.5000000000000000e+01,"N",3.4833333333333336e+01,3.1583333333333332e+01,31.5800000000,34.8300000000,31.5800000000,34.8300000000,,,"Approximately 70km south-east of Tel Aviv.",2,2
10694,"Bergshamra","Bergshamra","Stockholm","Sweden","Europe","Not applicable",1.8000000000000000e+01,4.0000000000000000e+01,"E",5.9000000000000000e+01,3.8000000000000000e+01,"N",1.8666666666666668e+01,5.9633333333333333e+01,59.6300000000,18.6300000000,59.6300000000,18.6300000000,,,"None",4,2
10695,"Hallo","Not applicable","Not applicable","Sweden","Europe","Not applicable",1.1000000000000000e+01,3.0000000000000000e+01,"E",5.7000000000000000e+01,3.0000000000000000e+01,"N",1.1500000000000000e+01,5.7500000000000000e+01,58.3300000000,11.1800000000,58.3300000000,11.1800000000,,7.7000000000000000e+01,"Location of the island off the west coast of Sweden is unknown, estimated co-ordinates.",4,3
10696,"Nafferton","Nafferton","Northumberland","UK - England","Europe","Not applicable",1.0000000000000000e+00,5.4000000000000000e+01,"W",5.4000000000000000e+01,5.9000000000000000e+01,"N",-1.8999999999999999e+00,5.4983333333333334e+01,54.0200000000,-0.3800000000,54.0200000000,-0.3800000000,,,"None",5,2
10697,"Kirkley Hall","Kirkley Hall","Northumberland","UK - England","Europe","Not applicable",1.0000000000000000e+00,4.5000000000000000e+01,"W",5.5000000000000000e+01,5.0000000000000000e+00,"N",-1.7500000000000000e+00,5.5083333333333336e+01,55.0830000000,-1.7500000000,55.0830000000,-1.7500000000,,,"None",5,3
10698,"Prestwick Whins","Prestwick Whins","Northumberland","UK - England","Europe","Not applicable",1.0000000000000000e+00,4.2000000000000000e+01,"W",5.3000000000000000e+01,3.0000000000000000e+00,"N",-1.7000000000000000e+00,5.3049999999999997e+01,55.0300000000,-1.7000000000,55.0300000000,-1.7000000000,,,"None",5,3
10699,"Colpitts","Colpitts","Northumberland","UK - England","Europe","Not applicable",2.0000000000000000e+00,1.0000000000000000e+00,"W",5.4000000000000000e+01,5.3000000000000000e+01,"N",-2.0166666666666666e+00,5.4883333333333333e+01,54.8800000000,-2.0200000000,54.8800000000,-2.0200000000,,,"None",4,2
10700,"Yugoslavia","Not applicable","Not applicable","Yugoslavia, Slovenia, Croatia, Bosnia-Herzegovina and Macedonia","Europe","Not applicable",2.0000000000000000e+01,0.0000000000000000e+00,"E",4.3000000000000000e+01,0.0000000000000000e+00,"N",2.0000000000000000e+01,4.3000000000000000e+01,46.8500000000,23.0000000000,40.8500000000,13.5000000000,,,"The former Yugoslavia now consists of Slovenia, Croatia, Bosnia-Herzegovina, Macedonia and Yugo-Slavia (Federation of Serbia and Montenegro)",3,1
10701,"New Hampshire and Massachusetts","Not applicable","New Hampshire and Massachusetts","USA","North America","Not applicable",7.1000000000000000e+01,0.0000000000000000e+00,"W",4.3000000000000000e+01,0.0000000000000000e+00,"N",-7.1000000000000000e+01,4.3000000000000000e+01,45.3000000000,-69.9000000000,41.7500000000,-73.5000000000,,,"Co-ordinates for middle of area.",3,1
10702,"Pendley Farm (along canal and edge hedges)","Tring","Hertfordshire","UK - England","Europe","Not applicable",0.0000000000000000e+00,4.0000000000000000e+01,"W",5.1000000000000000e+01,4.8000000000000000e+01,"N",-6.6666666666666663e-01,5.1799999999999997e+01,51.8000000000,-0.6700000000,51.8000000000,-0.6700000000,,5.7000000000000000e+01,"NE edge:Canal, about 15m below the farm. Cutting sides are woodland, mostly ash and sycamore. Field edge is hawthorn. S:a road with beech woodland opposite. Farm boundary hedge has horse chestnuts 25m apart. W:houses and gardens. NW: farm lane and hedges.",4,4
10703,"Pendley Farm (internal hedges)","Tring","Hertfordshire","UK - England","Europe","Not applicable",0.0000000000000000e+00,4.0000000000000000e+01,"W",5.1000000000000000e+01,4.8000000000000000e+01,"N",-6.6666666666666663e-01,5.1799999999999997e+01,51.8000000000,-0.6700000000,51.8000000000,-0.6700000000,,5.7000000000000000e+01,"The farm covers nearly 57ha. Most of the hedges consist of hawthorn, with several other shrubs, in particular elder scattered among them. Three of the internal boundaries are lines of trees.",4,4
10705,"Lake Druksiai/ Lake Drisvyaty, 1st Station, River Desna system","Not applicable","Not applicable","Multiple or International jurisdiction","Europe","Not applicable",2.6000000000000000e+01,3.8000000000000000e+01,"E",5.5000000000000000e+01,3.7000000000000000e+01,"N",2.6633333333333333e+01,5.5616666666666667e+01,55.8000000000,26.8500000000,55.5500000000,26.5000000000,1.4159999999999999e+02,,"Total surface area, 49km^2, volume, 0.370km^3 and shoreline, 60.5km. Lithuania/ Belarus.",4,1
10706,"Gulf of Finland and Gulf of Riga.","Not applicable","Not applicable","Finland","Europe","Not applicable",2.3000000000000000e+01,0.0000000000000000e+00,"E",5.9000000000000000e+01,0.0000000000000000e+00,"N",2.3000000000000000e+01,5.9000000000000000e+01,60.5000000000,30.0000000000,56.9500000000,21.5000000000,0.0000000000000000e+00,,"None",3,1
10707,"Grunewalds (Grunewald Forest) West Berlin","Berlin","Berlin","Germany","Europe","Not applicable",1.3000000000000000e+01,2.5000000000000000e+01,"E",5.2000000000000000e+01,3.2000000000000000e+01,"N",1.3416666666666666e+01,5.2533333333333331e+01,52.4700000000,13.1800000000,52.4700000000,13.1800000000,,,"Co-ordinates for Berlin.",2,2
10708,"Experimental Lake Area, Lake 227, east of Kenora","Kenora","Ontario","Canada","North America","Not applicable",9.4000000000000000e+01,2.6000000000000000e+01,"W",4.9000000000000000e+01,4.7000000000000000e+01,"N",-9.4433333333333337e+01,4.9783333333333331e+01,49.7800000000,-94.4300000000,49.7800000000,-94.4300000000,,,"Co-ordinates of Kenora. 1969-1974, 0.57g P and 7.2 g N m^-2 per year. 1975-1989, 0.57 g P and 3.3 g N m^-2 per year.",2,3
10709,"Experimental Lake Area, Lake 226 - north-east basin, east of Kenora.","Kenora.","Ontario","Canada","North America","Not applicable",9.4000000000000000e+01,2.6000000000000000e+01,"W",4.9000000000000000e+01,4.7000000000000000e+01,"N",-9.4433333333333337e+01,4.9783333333333331e+01,49.7800000000,-94.4300000000,49.7800000000,-94.4300000000,,,"Co-ordinates of Kenora. 1973-1980, 0.34 g P, 1.8 g N and 3.5 g C m^-2 per year. 1981-1989 no fertilisation.",2,3
10710,"Experimental Lake Area, Lake 226 - south-west basin, east of Kenora.","Kenora.","Ontario","Canada","North America","Not applicable",9.4000000000000000e+01,2.6000000000000000e+01,"W",4.9000000000000000e+01,4.7000000000000000e+01,"N",-9.4433333333333337e+01,4.9783333333333331e+01,49.7800000000,-94.4300000000,49.7800000000,-94.4300000000,,,"Co-ordinates of Kenora. 1973-1980, 0.34 g P, 1.8 g N and 3.5 g C m^-2 per year. 1981-1989 no fertilisation.",2,3
10711,"Experimental Lake Area, Lake 223, east of Kenora","Kenora","Ontario","Canada","North America","Not applicable",9.4000000000000000e+01,2.6000000000000000e+01,"W",4.9000000000000000e+01,4.7000000000000000e+01,"N",-9.4433333333333337e+01,4.9783333333333331e+01,49.7800000000,-94.4300000000,49.7800000000,-94.4300000000,,,"Co-ordinates of Kenora. 1976-1980, pH decreased from >6.5 to 5.1, 1981-1983, pH held at 5.0-5.1, 1984-1986, pH ""relaxed"" to 5.5-5.6 and 1987-1988, pH 5.8.",2,3
10712,"Experimental Lake Area, Lake 302S, east of Kenora","Kenora","Ontario","Canada","North America","Not applicable",9.4000000000000000e+01,2.6000000000000000e+01,"W",4.9000000000000000e+01,4.7000000000000000e+01,"N",-9.4433333333333337e+01,4.9783333333333331e+01,49.7800000000,-94.4300000000,49.7800000000,-94.4300000000,,,"Co-ordinates of Kenora. 1981-1988, pH decreased from >6.5 to 4.6.",2,3
10713,"Central Californian Coastline","Not applicable","California","USA","North America","Not applicable",1.2100000000000000e+02,5.0000000000000000e+01,"W",3.6000000000000000e+01,1.5000000000000000e+01,"N",-1.2183333333333333e+02,3.6250000000000000e+01,38.9000000000,-120.5000000000,34.5000000000,-123.7000000000,0.0000000000000000e+00,,"None",3,1
10714,"Kauhava region, (South Ostrobothnia)","Kauhava","Vaasa","Finland","Europe","Not applicable",2.3000000000000000e+01,5.0000000000000000e+00,"E",6.3000000000000000e+01,6.0000000000000000e+00,"N",2.3083333333333332e+01,6.3100000000000001e+01,63.1000000000,23.0800000000,63.1000000000,23.0800000000,,1.0000000000000000e+04,"A mixed environment: Cultivated field 43.2%, abandoned field 2.2%, spruce forest 26.8%, pine forest 25.6%, lake 1.8% and inhabited area 0.4%",3,2
